36,11.11111111,0.0,40.02,0.0,1,0,0,0,0,False,False,False,False,False,False,True,False,True,False,False
0,0.0,0.0,130.91,0.102564103,1,0,0,39,0,False,False,False,False,False,False,True,False,True,False,False
26,7.692307692,0.0,29.02,0.0,1,0,0,0,0,False,True,False,False,False,False,False,False,False,True,False
8,62.5,12.5,50.53,0.0,1,0,0,0,-5,False,False,False,False,False,True,False,False,True,False,False
1,100.0,100.0,67.69,0.111111111,1,0,0,36,-7,True,False,False,False,False,False,False,False,False,False,True
45,2.222222222,0.0,92.95,1.0,0,0,0,3,-164,False,False,False,False,False,True,False,False,False,True,False
34,5.882352941,2.941176471,97.83,0.0,0,0,0,0,-363,False,True,False,False,False,False,False,False,False,True,False
45,4.444444444,0.0,67.16,0.0,1,0,0,0,0,True,False,False,False,False,False,False,False,True,False,False
6,50.0,0.0,40.02,0.0,1,0,0,0,0,True,False,False,False,False,False,False,False,False,True,False
43,4.651162791,2.325581395,86.66,0.0,1,0,0,0,-40,False,False,False,False,False,True,False,True,False,False,False
43,25.58139535,4.651162791,57.38,0.071428571,0,0,0,154,5,False,False,False,False,True,False,False,False,False,False,True
37,16.21621622,5.405405405,78.08,0.0,1,0,0,0,-21,False,False,False,False,False,True,False,False,True,False,False
4,100.0,25.0,29.0,0.0,1,0,0,0,0,False,False,False,False,True,False,False,False,False,False,True
23,34.7826087,0.0,36.97,0.0,1,0,0,0,0,False,False,False,False,False,True,False,False,True,False,False
16,0.0,0.0,83.95,0.0,0,0,0,0,0,False,False,False,False,False,False,True,False,True,False,False
30,23.33333333,6.666666667,52.16,0.0,1,0,0,0,-1,False,False,False,False,False,True,False,False,False,False,True
40,17.5,5.0,76.43,0.1875,1,0,1,16,-55,False,True,False,False,False,False,False,False,False,False,True
41,21.95121951,7.317073171,66.93,0.012362637,1,0,0,728,-6,False,True,False,False,False,False,False,False,False,True,False
47,0.0,0.0,133.17,0.006355932,1,0,0,944,-158,False,True,False,False,False,False,False,False,False,True,False
14,57.14285714,14.28571429,40.02,0.0,1,0,1,0,0,False,True,False,False,False,False,False,False,False,False,True
44,31.81818182,9.090909091,160.12,0.12106136,1,0,0,603,-6,False,False,False,False,False,False,True,False,False,True,False
0,0.0,0.0,89.49,0.0,0,0,0,0,-240,False,False,False,False,False,False,True,False,True,False,False
45,20.0,4.444444444,52.59,0.012820513,0,0,0,156,-14,False,False,False,False,False,True,False,False,True,False,False
37,0.0,0.0,29.85,0.133333333,1,0,0,15,-51,False,False,False,False,True,False,False,False,True,False,False
42,7.142857143,0.0,63.54,0.125,1,0,0,104,-1,False,False,False,False,False,True,False,False,False,False,True
51,27.45098039,13.7254902,81.94,0.041811847,1,0,0,287,0,False,False,False,False,False,True,False,False,True,False,False
29,48.27586207,20.68965517,24.92,0.214285714,0,0,0,42,-2,True,False,False,False,False,False,False,False,True,False,False
44,9.090909091,2.272727273,56.6,0.006430868,0,0,0,311,-6,False,False,False,False,False,True,False,False,True,False,False
39,0.0,0.0,40.34,0.06779661,1,1,0,59,-2,False,False,False,False,False,True,False,True,False,False,False
0,0.0,0.0,116.09,0.0,0,0,0,0,-28,False,False,False,False,False,True,False,False,False,True,False
0,0.0,0.0,40.02,0.0,1,1,0,0,-5,False,False,False,False,False,True,False,False,False,True,False
40,10.0,0.0,52.98,0.068965517,1,0,0,29,0,True,False,False,False,False,False,False,False,True,False,False
48,0.0,0.0,83.66,0.009930487,0,0,0,1007,-151,False,True,False,False,False,False,False,False,False,True,False
8,25.0,25.0,35.02,0.0,1,0,0,0,0,True,False,False,False,False,False,False,False,False,True,False
33,27.27272727,15.15151515,48.43,0.0,1,0,0,0,-33,False,True,False,False,False,False,False,False,True,False,False
38,39.47368421,0.0,35.27,0.0,0,0,0,0,-247,False,False,False,False,False,True,False,False,True,False,False
44,25.0,11.36363636,56.72,0.12,1,0,0,25,0,False,True,False,False,False,False,False,False,True,False,False
42,0.0,0.0,40.02,0.0,1,0,0,0,0,False,False,False,False,True,False,False,False,False,True,False
12,83.33333333,41.66666667,35.0,0.0,1,0,0,0,0,False,False,False,False,True,False,False,False,False,False,True
36,2.777777778,0.0,76.57,0.0,1,0,0,0,5,False,False,False,True,False,False,False,True,False,False,False
32,0.0,0.0,40.02,0.0,1,0,0,0,0,False,True,False,False,False,False,False,False,True,False,False
25,64.0,32.0,40.02,0.0,1,1,0,0,-1,False,False,False,False,False,False,True,False,True,False,False
34,41.17647059,5.882352941,38.33,0.111111111,1,1,0,45,0,False,False,False,False,False,True,False,False,False,True,False
39,20.51282051,5.128205128,177.08,0.171428571,1,1,1,70,-5,False,False,False,False,False,False,True,False,False,False,True
47,0.0,0.0,72.18,0.100185529,1,0,0,539,-172,False,False,False,False,False,True,False,False,False,True,False
21,38.0952381,19.04761905,35.02,0.0,1,0,0,0,0,False,False,False,False,True,False,False,False,False,False,True
39,64.1025641,20.51282051,96.42,0.066666667,1,0,0,105,-391,False,False,False,False,False,True,False,False,True,False,False
39,87.17948718,35.8974359,85.39,0.243902439,1,1,0,41,0,True,False,False,False,False,False,False,False,True,False,False
41,7.317073171,7.317073171,32.18,0.0,1,0,0,0,-34,False,False,False,False,False,False,True,False,False,False,True
45,2.222222222,0.0,94.52,0.0,1,0,0,0,-7,False,False,False,False,False,True,False,False,False,False,True
38,0.0,0.0,40.02,0.0,1,0,0,0,-19,False,False,False,False,False,True,False,False,True,False,False
37,5.405405405,0.0,40.02,0.0,1,0,0,0,0,False,False,False,False,True,False,False,False,True,False,False
38,21.05263158,13.15789474,73.98,0.053571429,1,0,0,56,-9,False,False,False,False,False,True,False,False,True,False,False
0,0.0,0.0,71.26,0.101265823,0,0,0,79,-6,False,True,False,False,False,False,False,False,False,True,False
0,0.0,0.0,40.25,0.0,0,0,0,0,-858,False,False,False,False,False,True,False,False,True,False,False
22,100.0,4.545454545,40.02,0.0,1,0,0,0,0,False,True,False,False,False,False,False,False,True,False,False
40,12.5,5.0,40.02,0.0,1,1,0,0,-297,False,True,False,False,False,False,False,False,False,True,False
0,0.0,0.0,39.48,0.0,0,0,0,0,-122,False,False,False,False,False,False,True,False,False,False,True
16,25.0,12.5,35.0,0.0,1,0,0,0,0,False,False,False,False,False,False,True,False,False,False,True
0,0.0,0.0,29.8,0.340425532,0,0,0,47,-238,False,False,False,False,False,False,True,False,False,True,False
0,0.0,0.0,144.11,0.094907407,0,0,0,432,0,True,False,False,False,False,False,False,False,True,False,False
16,100.0,18.75,51.3,0.0,1,0,0,0,-18,False,True,False,False,False,False,False,False,False,True,False
6,66.66666667,33.33333333,40.02,0.0,1,0,0,0,0,True,False,False,False,False,False,False,False,True,False,False
45,0.0,0.0,40.8,0.0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,True,False
25,12.0,0.0,40.02,0.0,1,0,0,0,0,True,False,False,False,False,False,False,False,False,True,False
0,0.0,0.0,110.06,0.025531915,0,0,0,235,-274,False,True,False,False,False,False,False,False,False,True,False
37,35.13513514,0.0,45.82,0.2,1,0,0,10,-2,False,True,False,False,False,False,False,False,False,True,False
42,47.61904762,4.761904762,90.35,0.015521064,0,0,0,451,-29,False,False,False,False,False,True,False,False,False,True,False
37,0.0,0.0,54.96,0.0,1,0,0,0,-22,True,False,False,False,False,False,False,False,False,True,False
0,0.0,0.0,13.3,0.0,0,0,0,0,0,False,False,False,False,False,False,True,False,False,True,False
12,100.0,0.0,40.18,0.0,1,0,0,0,-2,True,False,False,False,False,False,False,False,True,False,False
0,0.0,0.0,108.44,0.0,0,0,0,0,-8,False,False,False,False,False,False,True,False,True,False,False
40,37.5,0.0,50.7,0.0,0,0,0,0,-36,False,False,False,False,False,True,False,False,True,False,False
33,39.39393939,6.060606061,40.02,0.0,1,1,0,0,0,True,False,False,False,False,False,False,False,True,False,False
32,71.875,0.0,80.21,0.0,0,0,0,0,-356,False,True,False,False,False,False,False,False,False,True,False
19,68.42105263,21.05263158,69.55,0.357142857,1,1,0,14,0,True,False,False,False,False,False,False,False,True,False,False
52,28.84615385,7.692307692,16.68,0.048314607,1,1,0,890,-2,False,False,False,False,False,True,False,False,True,False,False
47,27.65957447,2.127659574,66.65,0.066666667,1,0,0,75,-1,False,False,False,False,False,False,True,False,True,False,False
43,0.0,0.0,40.25,0.0,1,0,0,0,0,False,False,False,False,True,False,False,False,True,False,False
43,9.302325581,2.325581395,46.68,0.037593985,1,0,0,133,-115,False,False,False,False,False,False,True,False,True,False,False
45,86.66666667,22.22222222,150.33,0.093373494,1,0,1,664,-266,True,False,False,False,False,False,False,False,True,False,False
44,6.818181818,0.0,54.03,0.0,1,0,0,0,0,False,False,True,False,False,False,False,True,False,False,False
45,0.0,0.0,100.29,0.0,1,0,0,0,-3,False,False,True,False,False,False,False,True,False,False,False
43,44.18604651,4.651162791,95.6,0.010989011,0,0,0,546,0,False,False,False,False,False,True,False,False,False,True,False
42,4.761904762,2.380952381,40.2,0.0,1,0,0,0,0,False,True,False,False,False,False,False,False,True,False,False
43,4.651162791,2.325581395,60.35,0.147058824,1,0,0,34,-17,True,False,False,False,False,False,False,False,False,False,True
0,0.0,0.0,63.9,0.0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,True,False
40,2.5,0.0,58.35,2.0,1,0,0,1,0,False,False,False,False,False,True,False,False,False,True,False
55,49.09090909,21.81818182,60.72,0.137755102,0,1,0,196,-2,False,False,False,False,False,True,False,False,True,False,False
16,0.0,0.0,51.26,0.0,0,0,0,0,-7,False,False,False,False,True,False,False,False,True,False,False
19,68.42105263,15.78947368,53.42,0.0,1,1,0,0,0,False,False,False,False,True,False,False,False,True,False,False
35,62.85714286,22.85714286,39.86,0.0,1,0,0,0,-52,False,False,False,False,False,True,False,False,False,False,True
0,0.0,0.0,117.21,0.0,0,0,0,0,-4,False,False,False,True,False,False,False,False,False,False,True
35,62.85714286,5.714285714,56.19,0.133333333,1,0,0,15,-8,False,False,False,False,False,True,False,False,False,True,False
27,100.0,3.703703704,92.11,0.0,0,0,0,0,-17,True,False,False,False,False,False,False,False,True,False,False
16,0.0,0.0,52.68,0.0,0,0,0,0,0,False,False,False,False,True,False,False,False,True,False,False
41,39.02439024,0.0,110.83,0.030701754,0,0,0,228,-137,False,True,False,False,False,False,False,False,False,True,False
36,97.22222222,25.0,140.22,0.056206089,0,0,0,427,0,False,True,False,False,False,False,False,False,True,False,False
25,68.0,8.0,56.41,0.08,1,0,0,25,-18,False,False,False,False,True,False,False,False,False,False,True
9,66.66666667,22.22222222,86.76,0.0,1,0,0,0,0,True,False,False,False,False,False,False,False,False,False,True
30,56.66666667,33.33333333,104.56,0.078125,1,1,0,64,0,False,False,False,False,False,True,False,False,True,False,False
0,0.0,0.0,113.96,0.0,0,0,0,0,-7,False,False,False,False,False,True,False,False,False,True,False
9,22.22222222,11.11111111,31.0,0.0,1,0,0,0,0,False,False,False,False,False,True,False,False,False,False,True
3,100.0,33.33333333,70.98,0.0,1,0,0,0,0,True,False,False,False,False,False,False,False,False,True,False
1,0.0,0.0,40.02,0.0,1,1,0,0,0,False,False,False,False,False,True,False,False,False,True,False
36,5.555555556,5.555555556,47.58,0.0,1,0,0,0,-38,True,False,False,False,False,False,False,False,True,False,False
16,50.0,18.75,40.2,0.0,1,0,0,0,0,True,False,False,False,False,False,False,False,True,False,False
41,29.26829268,12.19512195,76.48,0.015957447,1,0,0,188,-33,False,False,False,False,False,True,False,False,False,True,False
35,2.857142857,0.0,62.52,0.0,0,0,0,0,39,False,False,False,True,False,False,False,False,False,False,True
37,8.108108108,5.405405405,40.0,0.0,1,0,0,0,-487,False,False,False,False,False,True,False,False,False,False,True
23,47.82608696,17.39130435,35.0,0.0,1,0,0,0,0,True,False,False,False,False,False,False,False,False,False,True
12,8.333333333,0.0,56.26,0.0,1,0,0,0,0,False,False,False,False,True,False,False,False,False,False,True
43,62.79069767,0.0,56.32,0.0,1,1,0,0,0,False,False,False,False,True,False,False,False,False,True,False
34,8.823529412,0.0,40.02,0.0,1,0,0,0,0,False,False,False,False,False,False,True,False,True,False,False
40,10.0,2.5,79.9,0.0,1,0,0,0,-28,True,False,False,False,False,False,False,False,False,False,True
6,83.33333333,0.0,29.02,0.0,1,0,0,0,0,True,False,False,False,False,False,False,False,False,True,False
41,4.87804878,0.0,40.02,0.0,1,0,0,0,0,True,False,False,False,False,False,False,False,True,False,False
34,2.941176471,0.0,40.02,0.0,1,1,0,0,0,False,False,False,False,True,False,False,False,True,False,False
16,0.0,0.0,19.81,0.4,0,0,0,5,0,False,False,False,False,True,False,False,False,False,True,False
10,70.0,10.0,50.0,0.0,1,0,0,0,0,False,False,False,False,False,True,False,False,False,False,True
45,6.666666667,0.0,90.06,0.0,0,0,0,0,-1538,False,False,False,False,False,False,True,False,False,True,False
16,100.0,6.25,1.0,0.0,1,0,0,0,0,False,False,False,False,True,False,False,False,False,False,True
16,0.0,0.0,50.02,0.0,0,0,0,0,-1,True,False,False,False,False,False,False,False,True,False,False
0,0.0,0.0,46.13,0.0,0,0,0,0,-42,True,False,False,False,False,False,False,False,False,True,False
29,27.5862069,0.0,52.2,0.0,1,0,0,0,-1,False,False,False,False,False,False,True,False,False,True,False
42,11.9047619,2.380952381,58.61,0.0,0,0,0,0,-61,True,False,False,False,False,False,False,False,True,False,False
48,14.58333333,6.25,39.55,0.032323232,1,0,0,495,-174,False,True,False,False,False,False,False,False,False,True,False
42,95.23809524,11.9047619,127.74,0.058727569,1,0,0,613,-256,False,False,False,False,False,True,False,False,False,True,False
41,87.80487805,7.317073171,90.98,0.078740157,1,0,0,1270,-59,False,False,False,False,False,False,True,False,False,True,False
41,51.2195122,2.43902439,94.42,0.0,0,0,0,0,0,False,False,False,False,False,True,False,False,True,False,False
31,22.58064516,12.90322581,40.25,0.0,1,1,0,0,0,True,False,False,False,False,False,False,False,False,True,False
36,0.0,0.0,40.02,0.0,1,0,0,0,0,False,False,False,False,False,True,False,False,True,False,False
0,0.0,0.0,69.65,0.0,0,0,0,0,19,False,False,False,True,False,False,False,False,False,True,False
44,2.272727273,0.0,40.02,0.0,1,0,0,0,0,False,False,False,False,True,False,False,False,False,False,True
45,28.88888889,13.33333333,96.16,0.127819549,0,1,1,133,-372,False,False,False,False,True,False,False,False,False,False,True
1,100.0,100.0,40.02,0.0,1,0,0,0,0,False,False,False,False,True,False,False,False,True,False,False
8,12.5,0.0,55.66,0.0,1,0,0,0,-8,False,False,False,False,False,True,False,False,False,False,True
20,0.0,0.0,40.02,0.0,1,0,0,0,-36,True,False,False,False,False,False,False,False,True,False,False
44,18.18181818,0.0,53.28,0.0,0,0,0,0,0,False,False,False,False,True,False,False,False,False,True,False
40,30.0,2.5,65.98,0.0,0,0,0,0,-378,False,True,False,False,False,False,False,True,False,False,False
30,6.666666667,3.333333333,38.57,0.0,1,0,0,0,-1,False,True,False,False,False,False,False,False,False,False,True
5,60.0,0.0,40.02,0.0,1,0,0,0,0,False,True,False,False,False,False,False,False,False,True,False
20,85.0,0.0,50.94,0.0,1,0,0,0,-38,False,False,True,False,False,False,False,False,False,False,True
12,91.66666667,0.0,40.02,0.0,1,0,0,0,0,False,False,False,False,False,False,True,False,False,False,True
23,86.95652174,0.0,40.02,0.0,1,0,0,0,0,False,False,False,False,False,False,True,False,False,True,False
32,81.25,0.0,55.37,0.115241636,1,0,0,269,-1,False,True,False,False,False,False,False,False,False,True,False
32,12.5,9.375,28.68,0.0,1,0,0,0,-33,False,True,False,False,False,False,False,False,False,False,True
6,83.33333333,33.33333333,45.02,0.0,0,0,0,0,0,False,True,False,False,False,False,False,False,True,False,False
11,0.0,0.0,31.0,0.0,1,0,0,0,0,False,False,False,False,False,True,False,False,False,False,True
16,0.0,0.0,25.38,0.0,0,0,0,0,0,False,False,False,False,False,False,True,False,False,True,False
29,3.448275862,0.0,31.38,0.086956522,1,0,0,23,0,False,False,False,False,True,False,False,False,True,False,False
45,13.33333333,0.0,60.02,0.0,0,0,0,0,-124,False,False,True,False,False,False,False,False,False,False,True
38,13.15789474,2.631578947,33.83,0.025,1,0,0,80,-9,False,False,False,False,False,True,False,True,False,False,False
32,25.0,6.25,40.01,0.4,1,0,0,5,-16,False,False,False,False,False,False,True,False,True,False,False
22,90.90909091,0.0,15.53,0.0,0,0,0,0,0,False,False,False,True,False,False,False,False,False,False,True
27,14.81481481,3.703703704,52.6,0.285714286,1,1,0,7,-2,True,False,False,False,False,False,False,False,True,False,False
32,53.125,6.25,35.36,0.0,0,0,0,0,-2,False,False,False,False,True,False,False,False,False,True,False
33,93.93939394,3.03030303,75.23,0.0,1,0,0,0,0,False,False,False,False,True,False,False,False,False,False,True
29,37.93103448,10.34482759,44.27,0.047619048,1,0,0,42,0,False,False,False,False,False,False,True,False,False,False,True
44,4.545454545,2.272727273,63.29,0.026200873,0,0,0,458,26,False,False,False,True,False,False,False,True,False,False,False
44,25.0,2.272727273,201.27,0.0,1,0,0,0,0,False,False,True,False,False,False,False,True,False,False,False
0,0.0,0.0,47.55,0.0,0,0,0,0,0,False,False,False,False,True,False,False,False,False,True,False
36,2.777777778,0.0,37.9,0.048780488,0,0,0,41,26,False,False,False,True,False,False,False,True,False,False,False
19,26.31578947,10.52631579,29.16,0.0,1,0,0,0,-34,True,False,False,False,False,False,False,False,True,False,False
36,0.0,0.0,40.25,0.0,1,1,0,0,0,False,False,False,False,False,True,False,False,False,True,False
0,0.0,0.0,26.01,0.0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,True,False
40,12.5,5.0,29.83,0.0,1,0,0,0,-12,False,False,False,False,False,True,False,False,False,False,True
44,15.90909091,4.545454545,55.76,0.045801527,1,0,0,131,-780,False,False,False,False,False,True,False,False,False,True,False
31,9.677419355,0.0,40.02,0.0,1,1,0,0,0,True,False,False,False,False,False,False,False,True,False,False
56,39.28571429,17.85714286,42.02,0.115151515,1,0,0,165,-1,True,False,False,False,False,False,False,False,False,True,False
39,38.46153846,2.564102564,52.14,0.038461538,0,0,0,52,-14,False,False,False,False,False,False,True,False,False,True,False
28,21.42857143,3.571428571,115.4,0.0,1,0,0,0,-2,False,False,True,False,False,False,False,False,False,False,True
54,5.555555556,1.851851852,155.83,0.038961039,0,0,0,231,0,False,False,False,False,True,False,False,False,False,True,False
3,33.33333333,0.0,40.02,0.0,1,0,0,0,0,False,True,False,False,False,False,False,False,True,False,False
33,21.21212121,12.12121212,80.35,0.0,1,0,0,0,-34,False,False,True,False,False,False,False,False,False,False,True
42,52.38095238,4.761904762,94.74,0.0,1,0,0,0,-28,False,False,False,False,False,False,True,False,False,False,True
44,34.09090909,6.818181818,56.56,0.179487179,1,1,0,39,-10,False,False,False,False,False,False,True,False,True,False,False
33,0.0,0.0,40.02,0.0,1,0,0,0,0,False,True,False,False,False,False,False,False,True,False,False
44,13.63636364,4.545454545,62.35,0.0,1,0,0,0,-30,False,False,False,False,False,True,False,False,False,False,True
